region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,pandalus_borealis,chionoecetes_opilio_small,gadus_morhua,reinhardtius_hippoglossoides,sebastes_mentella,planktivores
Gulf,1975,1975,9,8,436,3292,17,,TEM,,,1.4328125,0,0,0
Gulf,1975,1975,9,8,436,3292,20,,TEM,,,1.4328125,0,0,0
Gulf,1975,1975,9,7,437,1701,11,,TEM,,,36.47159091,0,1.438434983,0
Gulf,1975,1975,9,7,437,1701,12,,TEM,,,29.90217391,0,6.879471657,0
Gulf,1975,1975,9,7,437,1701,13,,TEM,,,65.5,0,67.8119349,0
Gulf,1975,1975,9,7,438,577,16,,TEM,,,0,0,0,0
Gulf,1975,1975,9,8,438,577,18,,TEM,,,0,0,0,0
Gulf,1975,1975,9,7,439,1213,14,,TEM,,,3.820833333,0,152.9535865,0
Gulf,1975,1975,9,7,439,1213,15,,TEM,,,4.9125,0,302.8933092,0
Gulf,1976,1976,9,23,415,2625,49,,TEM,,,0,1.590909091,256.0414269,0
Gulf,1976,1976,9,23,415,2625,50,,TEM,,,0,11.13636364,172.6121979,0
Gulf,1976,1976,9,23,416,3666,48,,TEM,,,19.39807692,0,4.868549172,0
Gulf,1976,1976,9,24,416,3666,54,,TEM,,,27.2234375,0,0,0
Gulf,1976,1976,9,24,416,3666,55,,TEM,,,20.84090909,0,0,0
Gulf,1976,1976,9,24,416,3666,56,,TEM,,,28.65625,0,0,0
Gulf,1976,1976,9,25,416,3666,57,,TEM,,,25.2175,0,0,0
Gulf,1976,1976,9,25,416,3666,58,,TEM,,,21.39666667,0,0,0
Gulf,1976,1976,9,22,417,1804,44,,TEM,,,31.01617647,0,0,0
Gulf,1976,1976,9,24,417,1804,51,,TEM,,,244.5333333,0,0,228.0701754
Gulf,1976,1976,9,24,417,1804,52,,TEM,,,89.93653846,0,0,5.313765182
Gulf,1976,1976,9,24,417,1804,53,,TEM,,,35.8203125,0,0,2.158717105
Gulf,1976,1976,9,25,417,1804,59,,TEM,,,108.5921053,0,0,7.271468144
Gulf,1976,1976,9,25,417,1804,60,,TEM,,,295.159375,0,0,17.98930921
Gulf,1976,1976,9,22,418,1354,41,,TEM,,,44.50147059,1.029411765,0,0
Gulf,1976,1976,9,22,418,1354,42,,TEM,,,42.02916667,0,0,0
Gulf,1976,1976,9,22,418,1354,43,,TEM,,,113.2764706,0,0,40.25541796
Gulf,1976,1976,9,22,419,1522,39,,TEM,,,149.0125,0,0,27.50365497
Gulf,1976,1976,9,22,419,1522,40,,TEM,,,167.2176471,0,0,0.677244582
Gulf,1976,1976,9,21,420,2656,38,,TEM,,,20.37777778,0,0,0.639619883
Gulf,1976,1976,9,26,420,2656,65,,TEM,,,59.605,0,0,0
Gulf,1976,1976,9,26,420,2656,66,,TEM,,,308.9891304,0,0,0
Gulf,1976,1976,9,21,421,1130,34,,TEM,,,1.348529412,0,0,10.29411765
Gulf,1976,1976,9,21,422,4274,35,,TEM,,,305.0788462,0,0,10.62753036
Gulf,1976,1976,9,21,422,4274,36,,TEM,,,115.5802083,0,0,0.729166667
Gulf,1976,1976,9,21,422,4274,37,,TEM,,,242.7352941,0,0,10.15866873
Gulf,1976,1976,9,26,422,4274,63,,TEM,,,325.535,0,0,0
Gulf,1976,1976,9,26,422,4274,64,,TEM,,,125.4132353,0,0,6.77244582
Gulf,1976,1976,9,13,423,11033,25,,TEM,,,0,0,0,0
Gulf,1976,1976,9,14,423,11033,26,,TEM,,,0,0,0,0
Gulf,1976,1976,9,14,423,11033,27,,TEM,,,161.7486111,0,0,0
Gulf,1976,1976,9,14,423,11033,28,,TEM,,,2.547222222,0,0,0
Gulf,1976,1976,9,23,424,3608,47,,TEM,,,4.9125,0,0,0
Gulf,1976,1976,9,25,424,3608,61,,TEM,,,31.521875,0,0,0
Gulf,1976,1976,9,25,424,3608,62,,TEM,,,29.29305556,0,0,0
Gulf,1976,1976,9,11,425,2165,19,,TEM,,,3.275,0,72.33273056,0
Gulf,1976,1976,9,12,425,2165,23,,TEM,,,0,1.25,103.9783002,0
Gulf,1976,1976,9,23,426,1333,45,,TEM,,,1.273611111,1.944444444,3.516174402,0
Gulf,1976,1976,9,23,426,1333,46,,TEM,,,22.925,0,0,0
Gulf,1976,1976,9,12,427,3268,22,,TEM,,,1.763461538,0,0,0
Gulf,1976,1976,9,13,427,3268,24,,TEM,,,1.763461538,0,0,0
Gulf,1976,1976,9,12,428,694,20,,TEM,,,124.1770833,0,0,2.878289474
Gulf,1976,1976,9,12,428,694,21,,TEM,,,34.3875,0,0,0
Gulf,1976,1976,9,15,429,5827,29,,TEM,,,22.925,0,0,4.029605263
Gulf,1976,1976,9,15,429,5827,30,,TEM,,,19.86833333,0,0,0
Gulf,1976,1976,9,15,429,5827,31,,TEM,,,11.4625,0,0,5.116959064
Gulf,1976,1976,9,15,431,4876,32,,TEM,,,29.61145833,0,0,21.10745614
Gulf,1976,1976,9,8,432,1034,1,,TEM,,,0,0,0,0
Gulf,1976,1976,9,8,432,1034,2,,TEM,,,0,0,0,0
Gulf,1976,1976,9,8,433,4082,3,,TEM,,,0,0,0,0
Gulf,1976,1976,9,16,433,4082,33,,TEM,,,27.75131579,0,0,7.295706371
Gulf,1976,1976,9,8,433,4082,4,,TEM,,,1.273611111,0,0,0
Gulf,1976,1976,9,9,434,4161,5,,TEM,,,6.742647059,0,0,0
Gulf,1976,1976,9,9,434,4161,6,,TEM,,,2.697058824,0,0,0
Gulf,1976,1976,9,9,434,4161,7,,TEM,,,3.43875,0,0,0
Gulf,1976,1976,9,9,435,2196,8,,TEM,,,133.9302632,0,0,0
Gulf,1976,1976,9,9,435,2196,9,,TEM,,,46.99625,0,0,0
Gulf,1976,1976,9,11,436,3292,16,,TEM,,,12.13676471,0,0,0
Gulf,1976,1976,9,11,436,3292,18,,TEM,,,1.528333333,0,0,0
Gulf,1976,1976,9,10,437,1701,10,,TEM,,,1.348529412,0,0,0
Gulf,1976,1976,9,10,437,1701,11,,TEM,,,48.26315789,0.921052632,0,0.921052632
Gulf,1976,1976,9,10,437,1701,12,,TEM,,,52.7275,0,1.582278481,0
Gulf,1976,1976,9,11,438,577,13,,TEM,,,10.18888889,0,1.758087201,0
Gulf,1976,1976,9,11,438,577,14,,TEM,,,67.56842105,0,1.665556296,0
Gulf,1976,1976,9,11,439,1213,15,,TEM,,,0,0,0,0
Gulf,1976,1976,9,11,439,1213,17,,TEM,,,0,0,4.52079566,0
Gulf,1977,1977,9,11,415,2625,23,,TEM,,,0,14.21875,276.8987342,0
Gulf,1977,1977,9,11,415,2625,24,,TEM,,,0,17.5,381.4123917,0
Gulf,1977,1977,9,11,415,2625,25,,TEM,,,74.88833333,5.833333333,2816.455696,0
Gulf,1977,1977,9,11,416,3666,26,,TEM,,,37.6625,0,0,0
Gulf,1977,1977,9,13,416,3666,27,,TEM,,,71.32222222,0,0,0
Gulf,1977,1977,9,13,416,3666,29,,TEM,,,15.28333333,0,0,0
Gulf,1977,1977,9,13,416,3666,30,,TEM,,,26.97058824,0,0,0
Gulf,1977,1977,9,14,416,3666,32,,TEM,,,303.1194444,0,193.3895921,0
Gulf,1977,1977,9,9,417,1804,12,,TEM,,,289.2076923,0,0,98.30465587
Gulf,1977,1977,9,9,417,1804,13,,TEM,,,52.59264706,0,0,0
Gulf,1977,1977,9,9,417,1804,14,,TEM,,,180.534375,0,0,0
Gulf,1977,1977,9,9,417,1804,15,,TEM,,,103.1625,0,0,0
Gulf,1977,1977,9,9,417,1804,16,,TEM,,,436.72125,0,0,245.2302632
Gulf,1977,1977,9,9,417,1804,17,,TEM,,,38.20833333,0,0,2.302631579
Gulf,1977,1977,9,9,418,1354,18,,TEM,,,100.5173077,0,0,3.542510121
Gulf,1977,1977,9,10,418,1354,21,,TEM,,,129.9083333,0,0,2.302631579
Gulf,1977,1977,9,10,418,1354,22,,TEM,,,34.88586957,0,0,0
Gulf,1977,1977,9,10,419,1522,19,,TEM,,,145.1916667,0,0,3.888888889
Gulf,1977,1977,9,10,419,1522,20,,TEM,,,98.44264706,0,0,4.063467492
Gulf,1977,1977,9,7,420,2656,3,,TEM,,,120.127,0,0,0.921052632
Gulf,1977,1977,9,8,420,2656,6,,TEM,,,30.56666667,0,0,6.666666667
Gulf,1977,1977,9,8,420,2656,7,,TEM,,,16.55694444,0,0,4.170321637
Gulf,1977,1977,9,7,421,1130,1,,TEM,,,5.094444444,0,0,0
Gulf,1977,1977,9,7,421,1130,2,,TEM,,,127.1295455,0,0,27.75717703
Gulf,1977,1977,9,8,422,4274,11,,TEM,,,19.48625,0,0,0.575657895
Gulf,1977,1977,9,7,422,4274,4,,TEM,,,337.8945652,0,0,0
Gulf,1977,1977,9,7,422,4274,5,,TEM,,,448.9479167,0,0,3.837719298
Gulf,1977,1977,9,8,422,4274,8,,TEM,,,72.59583333,0,0,15.35087719
Gulf,1977,1977,9,8,422,4274,9,,TEM,,,64.4765625,0,0,5.037006579
Gulf,1977,1977,9,24,423,11033,57,,TEM,,,6.032894737,0,0,0
Gulf,1977,1977,9,24,423,11033,58,,TEM,,,3.619736842,0,0,0
Gulf,1977,1977,9,25,423,11033,63,,TEM,,,47.19852941,0,0,0
Gulf,1977,1977,9,26,423,11033,64,,TEM,,,59.33529412,0,0,0
Gulf,1977,1977,9,8,424,3608,10,,TEM,,,82.26029412,0,0,0
Gulf,1977,1977,9,13,424,3608,31,,TEM,,,28.01944444,0,0,0
Gulf,1977,1977,9,14,424,3608,34,,TEM,,,24.3578125,0,0,0
Gulf,1977,1977,9,14,425,2165,33,,TEM,,,8.091176471,4.117647059,120.9977662,0
Gulf,1977,1977,9,23,425,2165,53,,TEM,,,0,0,98.65971705,0
Gulf,1977,1977,9,14,426,1333,35,,TEM,,,1.273611111,0,0,0
Gulf,1977,1977,9,24,426,1333,55,,TEM,,,31.01617647,0,0,0
Gulf,1977,1977,9,24,427,3268,54,,TEM,,,68.775,0,0,0
Gulf,1977,1977,9,24,427,3268,56,,TEM,,,7.1640625,0,0,0
Gulf,1977,1977,9,25,428,694,59,,TEM,,,17.53088235,0,0,2.058823529
Gulf,1977,1977,9,26,429,5827,65,,TEM,,,37.75882353,0,0,9.481424149
Gulf,1977,1977,9,26,429,5827,67,,TEM,,,72.59583333,0,0,0
Gulf,1977,1977,9,28,429,5827,69,,TEM,,,110.04,0,0,3.453947368
Gulf,1977,1977,9,26,431,4876,66,,TEM,,,63.68055556,0,0,6.39619883
Gulf,1977,1977,9,28,431,4876,68,,TEM,,,78.21470588,0,0,30.47600619
Gulf,1977,1977,9,20,432,1034,36,,TEM,,,0,0,0,1.944444444
Gulf,1977,1977,9,20,432,1034,37,,TEM,,,0,0,0,7
Gulf,1977,1977,9,21,433,4082,38,,TEM,,,303.75625,0,0,2.878289474
Gulf,1977,1977,9,21,433,4082,39,,TEM,,,105.8076923,0,0,1.771255061
Gulf,1977,1977,9,21,434,4161,40,,TEM,,,13.48529412,0,0,0
Gulf,1977,1977,9,21,434,4161,41,,TEM,,,0,0,0,0
Gulf,1977,1977,9,22,434,4161,44,,TEM,,,1.348529412,0,0,0
Gulf,1977,1977,9,22,435,2196,46,,TEM,,,36.93472222,0,0,0
Gulf,1977,1977,9,28,435,2196,70,,TEM,,,1.528333333,0,0,0
Gulf,1977,1977,9,22,436,3292,45,,TEM,,,5.394117647,0,0,0
Gulf,1977,1977,9,22,436,3292,47,,TEM,,,0,0,0,0
Gulf,1977,1977,9,22,437,1701,42,,TEM,,,67.56842105,0.921052632,0,0
Gulf,1977,1977,9,22,437,1701,43,,TEM,,,0,0,0,0
Gulf,1977,1977,9,23,437,1701,48,,TEM,,,0,0,0,0
Gulf,1977,1977,9,23,438,577,49,,TEM,,,28.31911765,0,0,0
Gulf,1977,1977,9,23,438,577,50,,TEM,,,24.45333333,0,0,0
Gulf,1977,1977,9,23,439,1213,51,,TEM,,,63.8625,0,155.9674503,0
Gulf,1977,1977,9,23,439,1213,52,,TEM,,,0,0,541.9303797,0
Gulf,1978,1978,9,27,415,2625,47,,TEM,,,0,0,386.7791842,0
Gulf,1978,1978,9,27,415,2625,48,,TEM,,,0,7.5,940.3254973,0
Gulf,1978,1978,9,26,416,3666,45,,TEM,,,165.8691176,0,0,0
Gulf,1978,1978,9,26,416,3666,46,,TEM,,,171.3342105,2.763157895,1.665556296,0
Gulf,1978,1978,9,28,416,3666,49,,TEM,,,65.909375,0,7.911392405,0
Gulf,1978,1978,9,28,416,3666,50,,TEM,,,28.95789474,0,0,0
Gulf,1978,1978,9,28,416,3666,51,,TEM,,,154.4421053,0,1.665556296,0
Gulf,1978,1978,9,25,417,1804,39,,TEM,,,710.675,0,0,26.25
Gulf,1978,1978,9,25,417,1804,40,,TEM,,,41.265,0,0,0.7
Gulf,1978,1978,9,25,417,1804,41,,TEM,,,90.17166667,0,0,0
Gulf,1978,1978,9,25,417,1804,42,,TEM,,,47.93409091,0,0,0
Gulf,1978,1978,9,25,417,1804,43,,TEM,,,370.23875,0,0,0
Gulf,1978,1978,9,26,417,1804,44,,TEM,,,102.4882353,0,0,0
Gulf,1978,1978,9,24,418,1354,36,,TEM,,,127.3611111,0,0,0
Gulf,1978,1978,9,24,418,1354,37,,TEM,,,52.59264706,0,0,0
Gulf,1978,1978,9,24,418,1354,38,,TEM,,,313.3083333,0,0,0
Gulf,1978,1978,9,24,419,1522,34,,TEM,,,549.05375,0,0,25.90460526
Gulf,1978,1978,9,24,419,1522,35,,TEM,,,97.43125,0,0,0
Gulf,1978,1978,9,21,420,2656,22,,TEM,,,96.79444444,0,0,1.279239766
Gulf,1978,1978,9,21,420,2656,23,,TEM,,,306.3613636,0,0,5.233253589
Gulf,1978,1978,9,22,420,2656,26,,TEM,,,452.4671053,0,0,28.55263158
Gulf,1978,1978,9,21,421,1130,20,,TEM,,,141.3708333,0,0,0
Gulf,1978,1978,9,21,421,1130,21,,TEM,,,196.5,0,0,9.046052632
Gulf,1978,1978,9,21,422,4274,24,,TEM,,,387.891,0,0,16.8
Gulf,1978,1978,9,21,422,4274,25,,TEM,,,43.5575,0,0,0
Gulf,1978,1978,9,22,422,4274,27,,TEM,,,295.8416667,0,0,19.07894737
Gulf,1978,1978,9,22,422,4274,28,,TEM,,,1212.841667,0,0,11.09649123
Gulf,1978,1978,9,22,422,4274,29,,TEM,,,117.3220588,0,0,0
Gulf,1978,1978,9,22,423,11033,30,,TEM,,,2.865625,0,0,0
Gulf,1978,1978,9,23,423,11033,31,,TEM,,,15.28333333,0,0,0
Gulf,1978,1978,9,23,423,11033,32,,TEM,,,55.50263158,0,0,0
Gulf,1978,1978,9,23,423,11033,33,,TEM,,,727.86875,0,0,0
Gulf,1978,1978,10,6,425,2165,62,,TEM,,,0,21.25,117.5406872,0
Gulf,1978,1978,10,6,425,2165,63,,TEM,,,0,8.166666667,42.19409283,0
Gulf,1978,1978,10,5,426,1333,58,,TEM,,,31.01617647,0,16.75353686,0
Gulf,1978,1978,10,6,426,1333,60,,TEM,,,76.41666667,0,0,0
Gulf,1978,1978,10,6,427,3268,59,,TEM,,,17.46666667,0,0,0
Gulf,1978,1978,10,6,427,3268,61,,TEM,,,58.35454545,0,0,0
Gulf,1978,1978,9,20,429,5827,17,,TEM,,,6.742647059,0,0,0
Gulf,1978,1978,9,20,429,5827,18,,TEM,,,5.73125,0,0,0
Gulf,1978,1978,9,20,429,5827,19,,TEM,,,98.99431818,0,0,0
Gulf,1978,1978,9,19,431,4876,15,,TEM,,,93.04852941,0,0,0
Gulf,1978,1978,9,20,431,4876,16,,TEM,,,53.49166667,0,0,0
Gulf,1978,1978,9,11,431,4876,8,,TEM,,,37.82625,0,0,0
Gulf,1978,1978,9,9,432,1034,1,,TEM,,,0,0,0,7.954545455
Gulf,1978,1978,9,9,432,1034,2,,TEM,,,8.596875,0,0,14.18996711
Gulf,1978,1978,9,9,433,4082,3,,TEM,,,1.14625,0,0,59.29276316
Gulf,1978,1978,9,9,433,4082,4,,TEM,,,63.68055556,0,0,470.120614
Gulf,1978,1978,9,11,433,4082,5,,TEM,,,0,0,0,0
Gulf,1978,1978,9,14,434,4161,10,,TEM,,,16.89210526,0,0,0
Gulf,1978,1978,9,11,434,4161,6,,TEM,,,2.183333333,0,0,0
Gulf,1978,1978,9,11,434,4161,7,,TEM,,,8.02375,0,0,0
Gulf,1978,1978,10,4,435,2196,52,,TEM,,,27.51,0,0,0
Gulf,1978,1978,9,11,435,2196,9,,TEM,,,8.446052632,0,0,0.921052632
Gulf,1978,1978,10,4,436,3292,53,,TEM,,,11.4625,0,0,0
Gulf,1978,1978,10,5,436,3292,54,,TEM,,,3.526923077,0,0,0
Gulf,1978,1978,9,14,437,1701,11,,TEM,,,0,0,0,0
Gulf,1978,1978,9,14,437,1701,12,,TEM,,,0,0,0,0
Gulf,1978,1978,9,14,437,1701,13,,TEM,,,61.8975,0,14.24050633,0
Gulf,1978,1978,9,14,438,577,14,,TEM,,,87.65441176,0,0,0
Gulf,1978,1978,10,5,438,577,55,,TEM,,,49.67083333,0,0,0
Gulf,1978,1978,10,5,439,1213,56,,TEM,,,212.05625,0,1.977848101,0
Gulf,1978,1978,10,5,439,1213,57,,TEM,,,103.1625,0,142.4050633,0
Gulf,1979,1979,9,25,415,2625,59,,TEM,,,6.368055556,1.944444444,3108.298172,0
Gulf,1979,1979,9,25,415,2625,60,,TEM,,,0,5,108.4990958,0
Gulf,1979,1979,9,25,415,2625,61,,TEM,,,0,1.029411765,147.0588235,0
Gulf,1979,1979,9,23,416,3666,52,,TEM,,,213.0676471,0,0,0
Gulf,1979,1979,9,24,416,3666,54,,TEM,,,47.12361111,0,0,0
Gulf,1979,1979,9,24,416,3666,55,,TEM,,,319.3125,0,0,0
Gulf,1979,1979,9,24,416,3666,56,,TEM,,,532.5653846,1.346153846,0,0
Gulf,1979,1979,9,24,416,3666,57,,TEM,,,239.075,2.5,0,0
Gulf,1979,1979,9,25,416,3666,58,,TEM,,,191.8460526,6.447368421,0,0
Gulf,1979,1979,9,20,417,1804,36,,TEM,,,305.6666667,0,0,0.833333333
Gulf,1979,1979,9,20,417,1804,37,,TEM,,,88.64333333,2.333333333,0,0
Gulf,1979,1979,9,20,417,1804,38,,TEM,,,22.925,2.692307692,0,0
Gulf,1979,1979,9,20,417,1804,39,,TEM,,,8.915277778,1.944444444,0,16.40327691
Gulf,1979,1979,9,23,417,1804,49,,TEM,,,558.2911765,0,0,0
Gulf,1979,1979,9,23,417,1804,53,,TEM,,,81.00166667,0,0,0
Gulf,1979,1979,9,19,418,1354,33,,TEM,,,38.9725,0,0,0
Gulf,1979,1979,9,19,418,1354,34,,TEM,,,178.815,0,0,0
Gulf,1979,1979,9,20,418,1354,35,,TEM,,,313.7105263,0,0,4.265927978
Gulf,1979,1979,9,19,419,1522,31,,TEM,,,369.3472222,0,0,1.279239766
Gulf,1979,1979,9,19,419,1522,32,,TEM,,,287.1657895,0,0,0.605955679
Gulf,1979,1979,9,21,420,2656,40,,TEM,,,204.6875,0,0,2.894736842
Gulf,1979,1979,9,21,420,2656,43,,TEM,,,468.6888889,0,0,5.116959064
Gulf,1979,1979,9,22,420,2656,45,,TEM,,,7.239473684,0,0,3.369113573
Gulf,1979,1979,10,2,420,2656,79,,TEM,,,206.325,0,0,4.26754386
Gulf,1979,1979,9,18,421,1130,27,,TEM,,,1.763461538,0,0,15.94129555
Gulf,1979,1979,9,18,421,1130,28,,TEM,,,101.8888889,0,0,0
Gulf,1979,1979,10,2,421,1130,80,,TEM,,,586.88,0,0,21
Gulf,1979,1979,9,18,422,4274,29,,TEM,,,725.2636364,0,0,12.55980861
Gulf,1979,1979,9,18,422,4274,30,,TEM,,,165.7653846,0,0,0
Gulf,1979,1979,9,21,422,4274,41,,TEM,,,229.25,0,0,3.088235294
Gulf,1979,1979,9,21,422,4274,42,,TEM,,,534.9166667,0,0,0
Gulf,1979,1979,9,22,422,4274,46,,TEM,,,396.4676471,0,0,0.677244582
Gulf,1979,1979,10,2,422,4274,78,,TEM,,,498.3171053,0,0,0.605955679
Gulf,1979,1979,9,11,423,11033,21,,TEM,,,84.46052632,0,0,0
Gulf,1979,1979,9,29,423,11033,70,,TEM,,,86.30588235,0,0,0
Gulf,1979,1979,9,29,423,11033,72,,TEM,,,255.9958333,0,0,0
Gulf,1979,1979,9,29,423,11033,73,,TEM,,,190.6394737,0,0,0
Gulf,1979,1979,9,22,424,3608,47,,TEM,,,323.815625,0,0,0
Gulf,1979,1979,9,22,424,3608,48,,TEM,,,304.3930556,0,0,0
Gulf,1979,1979,9,23,424,3608,51,,TEM,,,128.6347222,0,0,0
Gulf,1979,1979,9,26,425,2165,62,,TEM,,,0,3.684210526,61.62558294,0
Gulf,1979,1979,9,26,425,2165,63,,TEM,,,0,0,9.307520477,0
Gulf,1979,1979,9,26,426,1333,64,,TEM,,,192.3152778,0,0,0
Gulf,1979,1979,9,28,426,1333,65,,TEM,,,239.075,0,0,0
Gulf,1979,1979,9,28,427,3268,66,,TEM,,,88.834375,0,0,0
Gulf,1979,1979,9,28,427,3268,67,,TEM,,,16.81166667,0,0,0
Gulf,1979,1979,9,28,427,3268,68,,TEM,,,73.36,0,0,0
Gulf,1979,1979,9,11,428,694,19,,TEM,,,112.2118421,0,0,0
Gulf,1979,1979,9,11,428,694,20,,TEM,,,807.2013158,0,0,0
Gulf,1979,1979,9,30,429,5827,74,,TEM,,,272.5527778,0,0,0
Gulf,1979,1979,9,30,429,5827,75,,TEM,,,38.20833333,0,0,0
Gulf,1979,1979,9,30,429,5827,76,,TEM,,,47.19852941,0,0,0
Gulf,1979,1979,9,13,431,4876,23,,TEM,,,78.32708333,0,0,0
Gulf,1979,1979,9,13,431,4876,24,,TEM,,,62.52272727,0,0,0
Gulf,1979,1979,10,1,431,4876,77,,TEM,,,235.6180556,0,0,0
Gulf,1979,1979,9,14,432,1034,25,,TEM,,,0,0,0,0.490196078
Gulf,1979,1979,9,14,432,1034,26,,TEM,,,4.585,0,0,139.3552632
Gulf,1979,1979,9,5,433,4082,1,,TEM,,,0,0,0,0
Gulf,1979,1979,9,6,433,4082,2,,TEM,,,104.5953125,0,0,0
Gulf,1979,1979,9,6,433,4082,3,,TEM,,,99.34166667,0,0,0
Gulf,1979,1979,9,8,434,4161,5,,TEM,,,80.2375,0,0,0
Gulf,1979,1979,9,8,434,4161,6,,TEM,,,58.07666667,0,0,0
Gulf,1979,1979,9,8,434,4161,7,,TEM,,,34.3875,0,0,0
Gulf,1979,1979,9,10,435,2196,14,,TEM,,,7.1640625,0,0,7.65625
Gulf,1979,1979,9,10,435,2196,15,,TEM,,,33.11388889,0,0,0
Gulf,1979,1979,9,9,436,3292,13,,TEM,,,58.7453125,0,0,0
Gulf,1979,1979,9,10,436,3292,16,,TEM,,,5.73125,0,0,0
Gulf,1979,1979,9,9,437,1701,10,,TEM,,,22.925,0,0,0
Gulf,1979,1979,9,8,437,1701,8,,TEM,,,96.68369565,0,0,0
Gulf,1979,1979,9,8,437,1701,9,,TEM,,,42.72386364,0,0,0
Gulf,1979,1979,9,9,438,577,12,,TEM,,,146.72,0,0,0
Gulf,1979,1979,9,10,438,577,17,,TEM,,,212.875,0,0,0
Gulf,1979,1979,9,9,439,1213,11,,TEM,,,55.8796875,0,603.2436709,0
Gulf,1979,1979,9,10,439,1213,18,,TEM,,,0,0,374.1623232,0
Gulf,1980,1980,9,22,415,2625,58,,TEM,,,0,5.147058824,70.73715562,0
Gulf,1980,1980,9,22,415,2625,59,,TEM,,,19.10416667,2.916666667,362.1659634,0
Gulf,1980,1980,9,22,415,2625,60,,TEM,,,0,0,172.0727848,0
Gulf,1980,1980,9,19,416,3666,53,,TEM,,,182.1263889,0,0,0
Gulf,1980,1980,9,19,416,3666,54,,TEM,,,818.0605263,0,0,0
Gulf,1980,1980,9,21,416,3666,55,,TEM,,,449.5847222,0,0,0
Gulf,1980,1980,9,21,416,3666,56,,TEM,,,106.9833333,1.944444444,0,0
Gulf,1980,1980,9,21,416,3666,57,,TEM,,,160.475,4.117647059,0,0
Gulf,1980,1980,9,22,416,3666,62,,TEM,,,139.3134615,0,2.434274586,0
Gulf,1980,1980,9,18,417,1804,46,,TEM,,,1.206578947,0,0,0
Gulf,1980,1980,9,18,417,1804,47,,TEM,,,145.57375,0,0,30.02631579
Gulf,1980,1980,9,18,417,1804,48,,TEM,,,96.79444444,0,0,0
Gulf,1980,1980,9,18,417,1804,49,,TEM,,,80.91176471,0,0,0
Gulf,1980,1980,9,19,417,1804,50,,TEM,,,1846.736111,0,0,0
Gulf,1980,1980,9,19,417,1804,51,,TEM,,,429.84375,0,0,0.575657895
Gulf,1980,1980,9,17,418,1354,43,,TEM,,,100.6152778,0,0,8.724415205
Gulf,1980,1980,9,18,418,1354,44,,TEM,,,48.1425,0,0,0
Gulf,1980,1980,9,18,418,1354,45,,TEM,,,108.89375,0,0,0
Gulf,1980,1980,9,17,419,1522,41,,TEM,,,171.3342105,0,0,3.05401662
Gulf,1980,1980,9,17,419,1522,42,,TEM,,,226.8368421,0,0,0
Gulf,1980,1980,9,16,420,2656,39,,TEM,,,12.73611111,0,0,2.584064327
Gulf,1980,1980,9,16,420,2656,40,,TEM,,,37.40394737,0,0,23.94736842
Gulf,1980,1980,9,23,420,2656,66,,TEM,,,89.28684211,0,0,3.684210526
Gulf,1980,1980,9,16,421,1130,37,,TEM,,,0,0,0,1.450657895
Gulf,1980,1980,9,16,421,1130,38,,TEM,,,44.57638889,0,0,1.611842105
Gulf,1980,1980,9,23,422,4274,65,,TEM,,,85.66710526,0,0,0
Gulf,1980,1980,9,24,422,4274,67,,TEM,,,277.5131579,0,0,2.132963989
Gulf,1980,1980,9,24,422,4274,68,,TEM,,,307.6776316,0,0,12.82202216
Gulf,1980,1980,9,24,422,4274,69,,TEM,,,493.5617647,0,0,59.40789474
Gulf,1980,1980,9,24,422,4274,71,,TEM,,,256.4734375,0,0,0
Gulf,1980,1980,9,10,423,11033,33,,TEM,,,82.78472222,0,0,0
Gulf,1980,1980,9,24,423,11033,72,,TEM,,,469.9625,0,0,0
Gulf,1980,1980,9,25,423,11033,73,,TEM,,,193.0526316,0,0,1.842105263
Gulf,1980,1980,9,25,423,11033,74,,TEM,,,173.3703125,0,0,0
Gulf,1980,1980,9,9,424,3608,30,,TEM,,,183.4,0,0,0
Gulf,1980,1980,9,23,424,3608,63,,TEM,,,127.8973684,0,0,0
Gulf,1980,1980,9,23,424,3608,64,,TEM,,,1111.8625,0,0,0
Gulf,1980,1980,9,9,425,2165,26,,TEM,,,45.85,0,890.0316456,0
Gulf,1980,1980,9,22,425,2165,61,,TEM,,,0,2.058823529,139.6128071,0
Gulf,1980,1980,9,9,426,1333,28,,TEM,,,235.6180556,0,0,0
Gulf,1980,1980,9,9,426,1333,29,,TEM,,,45.85,0,114.2756681,0
Gulf,1980,1980,9,8,427,3268,25,,TEM,,,40.11875,0,0,0
Gulf,1980,1980,9,9,427,3268,27,,TEM,,,108.2569444,0,0,0
Gulf,1980,1980,9,10,428,694,31,,TEM,,,97.09411765,0,0,0
Gulf,1980,1980,9,10,428,694,32,,TEM,,,44.50147059,0,0,0
Gulf,1980,1980,9,11,429,5827,34,,TEM,,,116.9175,0,0,7.575657895
Gulf,1980,1980,9,11,429,5827,35,,TEM,,,114.625,0,0,0
Gulf,1980,1980,9,11,429,5827,36,,TEM,,,95.31973684,0,0,8.289473684
Gulf,1980,1980,9,6,431,4876,12,,TEM,,,109.2308824,0,0,0
Gulf,1980,1980,9,6,431,4876,14,,TEM,,,286.5625,0,0,0
Gulf,1980,1980,9,7,431,4876,15,,TEM,,,80.91176471,0,0,0
Gulf,1980,1980,9,4,432,1034,1,,TEM,,,6.368055556,0,0,2.916666667
